slug,ID,model,input_tokens,output_tokens,total_tokens
Math_26,380,gpt-4o-2024-11-20,5122,440,5562
Math_26,380,gpt-4o-2024-11-20,5773,758,6531
Math_26,380,gpt-4o-2024-11-20,6554,412,6966
Math_26,380,gpt-4o-2024-11-20,6989,381,7370
Math_26,380,gpt-4o-2024-11-20,7393,425,7818
Math_26,380,gpt-4o-2024-11-20,7841,388,8229
Math_26,380,gpt-4o-2024-11-20,8252,366,8618
Math_27,381,gpt-4o-2024-11-20,2874,68,2942
Math_27,381,gpt-4o-2024-11-20,2807,113,2920
Math_27,381,gpt-4o-2024-11-20,3157,54,3211
Math_27,381,gpt-4o-2024-11-20,2825,107,2932
Math_27,381,gpt-4o-2024-11-20,3238,100,3338
Math_27,381,gpt-4o-2024-11-20,2871,159,3030
Math_27,381,gpt-4o-2024-11-20,3433,224,3657
Math_27,381,gpt-4o-2024-11-20,3747,266,4013
Math_27,381,gpt-4o-2024-11-20,4181,246,4427
Math_27,381,gpt-4o-2024-11-20,3365,99,3464
Math_27,381,gpt-4o-2024-11-20,2870,124,2994
Math_27,381,gpt-4o-2024-11-20,3146,169,3315
Math_27,381,gpt-4o-2024-11-20,3491,141,3632
Math_27,381,gpt-4o-2024-11-20,2912,142,3054
Math_27,381,gpt-4o-2024-11-20,3224,176,3400
Math_27,381,gpt-4o-2024-11-20,3459,193,3652
Math_27,381,gpt-4o-2024-11-20,3694,171,3865
Math_27,381,gpt-4o-2024-11-20,3659,185,3844
Math_27,381,gpt-4o-2024-11-20,3001,202,3203
Math_27,381,gpt-4o-2024-11-20,3489,206,3695
Math_27,381,gpt-4o-2024-11-20,3623,248,3871
Math_27,381,gpt-4o-2024-11-20,3938,247,4185
Math_27,381,gpt-4o-2024-11-20,3871,208,4079
Math_28,382,gpt-4o-2024-11-20,5171,505,5676
Math_28,382,gpt-4o-2024-11-20,5887,431,6318
Math_28,382,gpt-4o-2024-11-20,6341,455,6796
Math_28,382,gpt-4o-2024-11-20,6819,436,7255
Math_28,382,gpt-4o-2024-11-20,7278,379,7657
Math_28,382,gpt-4o-2024-11-20,7680,463,8143
Math_28,382,gpt-4o-2024-11-20,8166,444,8610
Math_3,383,gpt-4o-2024-11-20,4038,759,4797
Math_30,384,gpt-4o-2024-11-20,3354,326,3680
Math_30,384,gpt-4o-2024-11-20,3521,339,3860
Math_31,385,gpt-4o-2024-11-20,8920,941,9861
Math_31,385,gpt-4o-2024-11-20,9439,647,10086
Math_31,385,gpt-4o-2024-11-20,8862,636,9498
Math_31,385,gpt-4o-2024-11-20,9515,706,10221
Math_31,385,gpt-4o-2024-11-20,10076,662,10738
Math_31,385,gpt-4o-2024-11-20,8780,646,9426
Math_31,385,gpt-4o-2024-11-20,8745,602,9347
Math_31,385,gpt-4o-2024-11-20,9167,697,9864
Math_32,386,gpt-4o-2024-11-20,6762,448,7210
Math_33,387,gpt-4o-2024-11-20,4881,393,5274
Math_33,387,gpt-4o-2024-11-20,5485,414,5899
Math_33,387,gpt-4o-2024-11-20,5922,455,6377
Math_33,387,gpt-4o-2024-11-20,6400,493,6893
Math_33,387,gpt-4o-2024-11-20,6916,410,7326
Math_33,387,gpt-4o-2024-11-20,7349,443,7792
Math_33,387,gpt-4o-2024-11-20,7815,469,8284
Math_34,388,gpt-4o-2024-11-20,2457,32,2489
Math_34,388,gpt-4o-2024-11-20,2714,102,2816
Math_38,389,gpt-4o-2024-11-20,8099,1389,9488
Math_38,389,gpt-4o-2024-11-20,8689,1202,9891
Math_38,389,gpt-4o-2024-11-20,8151,1066,9217
Math_38,389,gpt-4o-2024-11-20,9834,1086,10920
Math_38,389,gpt-4o-2024-11-20,10566,1160,11726
Math_38,389,gpt-4o-2024-11-20,9703,604,10307
Math_38,389,gpt-4o-2024-11-20,10330,404,10734
Math_38,389,gpt-4o-2024-11-20,10757,466,11223
Math_38,389,gpt-4o-2024-11-20,11246,993,12239
Math_38,389,gpt-4o-2024-11-20,9167,838,10005
Math_38,389,gpt-4o-2024-11-20,7277,870,8147
Math_38,389,gpt-4o-2024-11-20,7688,901,8589
Math_38,389,gpt-4o-2024-11-20,8556,856,9412
Math_38,389,gpt-4o-2024-11-20,12266,545,12811
Math_38,389,gpt-4o-2024-11-20,12834,527,13361
Math_39,390,gpt-4o-2024-11-20,6464,1510,7974
Math_39,390,gpt-4o-2024-11-20,8185,1514,9699
Math_39,390,gpt-4o-2024-11-20,9722,1495,11217
Math_39,390,gpt-4o-2024-11-20,11240,1219,12459
Math_39,390,gpt-4o-2024-11-20,12482,1726,14208
Math_39,390,gpt-4o-2024-11-20,14231,1437,15668
Math_39,390,gpt-4o-2024-11-20,15691,1461,17152
Math_40,391,gpt-4o-2024-11-20,6256,1307,7563
Math_40,391,gpt-4o-2024-11-20,8072,1163,9235
Math_40,391,gpt-4o-2024-11-20,8483,963,9446
Math_40,391,gpt-4o-2024-11-20,7778,1117,8895
Math_40,391,gpt-4o-2024-11-20,7878,666,8544
Math_40,391,gpt-4o-2024-11-20,7258,640,7898
Math_40,391,gpt-4o-2024-11-20,7354,728,8082
Math_40,391,gpt-4o-2024-11-20,8204,773,8977
Math_40,391,gpt-4o-2024-11-20,8922,925,9847
Math_40,391,gpt-4o-2024-11-20,9870,1217,11087
Math_40,391,gpt-4o-2024-11-20,11110,1143,12253
Math_40,391,gpt-4o-2024-11-20,12276,1151,13427
Math_40,391,gpt-4o-2024-11-20,13450,1201,14651
Math_41,392,gpt-4o-2024-11-20,4709,463,5172
Math_41,392,gpt-4o-2024-11-20,5761,457,6218
Math_43,393,gpt-4o-2024-11-20,13324,187,13511
Math_43,393,gpt-4o-2024-11-20,13529,298,13827
Math_43,393,gpt-4o-2024-11-20,11104,453,11557
Math_43,393,gpt-4o-2024-11-20,14413,431,14844
Math_43,393,gpt-4o-2024-11-20,15783,487,16270
Math_43,393,gpt-4o-2024-11-20,13726,225,13951
Math_43,393,gpt-4o-2024-11-20,13651,206,13857
Math_43,393,gpt-4o-2024-11-20,9986,246,10232
Math_43,393,gpt-4o-2024-11-20,13978,239,14217
Math_43,393,gpt-4o-2024-11-20,11715,300,12015
Math_43,393,gpt-4o-2024-11-20,13542,294,13836
Math_43,393,gpt-4o-2024-11-20,13855,351,14206
Math_43,393,gpt-4o-2024-11-20,13136,383,13519
Math_43,393,gpt-4o-2024-11-20,14244,328,14572
Math_43,393,gpt-4o-2024-11-20,11660,296,11956
Math_43,393,gpt-4o-2024-11-20,14031,345,14376
Math_43,393,gpt-4o-2024-11-20,15500,304,15804
Math_43,393,gpt-4o-2024-11-20,16784,395,17179
Math_43,393,gpt-4o-2024-11-20,14599,403,15002
Math_43,393,gpt-4o-2024-11-20,15025,81,15106
Math_43,393,gpt-4o-2024-11-20,15128,332,15460
Math_43,393,gpt-4o-2024-11-20,15156,311,15467
Math_43,393,gpt-4o-2024-11-20,11257,368,11625
Math_43,393,gpt-4o-2024-11-20,12643,412,13055
Math_43,393,gpt-4o-2024-11-20,16070,336,16406
Math_44,394,gpt-4o-2024-11-20,6440,649,7089
Math_44,394,gpt-4o-2024-11-20,5898,637,6535
Math_44,394,gpt-4o-2024-11-20,7304,630,7934
Math_44,394,gpt-4o-2024-11-20,7957,589,8546
Math_44,394,gpt-4o-2024-11-20,8569,598,9167
Math_44,394,gpt-4o-2024-11-20,9190,576,9766
Math_44,394,gpt-4o-2024-11-20,9789,613,10402
Math_44,394,gpt-4o-2024-11-20,10425,614,11039
Math_45,395,gpt-4o-2024-11-20,2583,162,2745
Math_45,395,gpt-4o-2024-11-20,2956,175,3131
Math_45,395,gpt-4o-2024-11-20,3154,175,3329
Math_45,395,gpt-4o-2024-11-20,3352,177,3529
Math_45,395,gpt-4o-2024-11-20,3552,172,3724
Math_45,395,gpt-4o-2024-11-20,3747,159,3906
Math_45,395,gpt-4o-2024-11-20,3929,176,4105
Math_48,396,gpt-4o-2024-11-20,5173,615,5788
Math_48,396,gpt-4o-2024-11-20,5603,565,6168
Math_48,396,gpt-4o-2024-11-20,6003,495,6498
Math_48,396,gpt-4o-2024-11-20,6216,650,6866
Math_48,396,gpt-4o-2024-11-20,6525,403,6928
Math_48,396,gpt-4o-2024-11-20,6951,368,7319
Math_48,396,gpt-4o-2024-11-20,7342,360,7702
Math_48,396,gpt-4o-2024-11-20,5832,555,6387
Math_48,396,gpt-4o-2024-11-20,6397,590,6987
Math_48,396,gpt-4o-2024-11-20,7729,445,8174
Math_48,396,gpt-4o-2024-11-20,6162,518,6680
Math_48,396,gpt-4o-2024-11-20,8201,511,8712
Math_5,397,gpt-4o-2024-11-20,2768,200,2968
Math_5,397,gpt-4o-2024-11-20,3193,235,3428
Math_5,397,gpt-4o-2024-11-20,3433,219,3652
Math_5,397,gpt-4o-2024-11-20,3661,252,3913
Math_5,397,gpt-4o-2024-11-20,4020,190,4210
Math_5,397,gpt-4o-2024-11-20,3183,168,3351
Math_5,397,gpt-4o-2024-11-20,3161,211,3372
Math_5,397,gpt-4o-2024-11-20,3353,233,3586
Math_5,397,gpt-4o-2024-11-20,3633,280,3913
Math_5,397,gpt-4o-2024-11-20,4009,254,4263
Math_5,397,gpt-4o-2024-11-20,3378,170,3548
Math_5,397,gpt-4o-2024-11-20,3163,163,3326
Math_5,397,gpt-4o-2024-11-20,3259,265,3524
Math_5,397,gpt-4o-2024-11-20,3651,246,3897
Math_5,397,gpt-4o-2024-11-20,3903,221,4124
Math_5,397,gpt-4o-2024-11-20,3575,239,3814
Math_5,397,gpt-4o-2024-11-20,3232,220,3452
Math_5,397,gpt-4o-2024-11-20,3442,240,3682
Math_5,397,gpt-4o-2024-11-20,3727,181,3908
Math_5,397,gpt-4o-2024-11-20,3874,196,4070
Math_50,398,gpt-4o-2024-11-20,5052,864,5916
Math_50,398,gpt-4o-2024-11-20,5887,526,6413
Math_50,398,gpt-4o-2024-11-20,6893,570,7463
Math_50,398,gpt-4o-2024-11-20,6131,441,6572
Math_50,398,gpt-4o-2024-11-20,6444,444,6888
Math_50,398,gpt-4o-2024-11-20,5290,536,5826
Math_50,398,gpt-4o-2024-11-20,7184,611,7795
Math_50,398,gpt-4o-2024-11-20,6900,499,7399
Math_50,398,gpt-4o-2024-11-20,6599,547,7146
Math_50,398,gpt-4o-2024-11-20,7169,516,7685
Math_50,398,gpt-4o-2024-11-20,7708,504,8212
Math_50,398,gpt-4o-2024-11-20,6267,431,6698
Math_50,398,gpt-4o-2024-11-20,6062,524,6586
Math_50,398,gpt-4o-2024-11-20,7198,558,7756
Math_50,398,gpt-4o-2024-11-20,6899,600,7499
Math_50,398,gpt-4o-2024-11-20,8239,513,8752
Math_50,398,gpt-4o-2024-11-20,6068,642,6710
Math_50,398,gpt-4o-2024-11-20,6462,677,7139
Math_50,398,gpt-4o-2024-11-20,8779,530,9309
Math_51,399,gpt-4o-2024-11-20,5427,733,6160
Math_51,399,gpt-4o-2024-11-20,6845,686,7531
Math_51,399,gpt-4o-2024-11-20,6270,745,7015
Math_51,399,gpt-4o-2024-11-20,6375,416,6791
Math_51,399,gpt-4o-2024-11-20,5629,425,6054
Math_51,399,gpt-4o-2024-11-20,6818,458,7276
Math_51,399,gpt-4o-2024-11-20,6372,481,6853
Math_51,399,gpt-4o-2024-11-20,5467,454,5921
Math_51,399,gpt-4o-2024-11-20,6083,483,6566
Math_51,399,gpt-4o-2024-11-20,6796,518,7314
Math_51,399,gpt-4o-2024-11-20,7303,445,7748
Math_51,399,gpt-4o-2024-11-20,5812,412,6224
Math_51,399,gpt-4o-2024-11-20,5613,458,6071
Math_51,399,gpt-4o-2024-11-20,6545,552,7097
Math_51,399,gpt-4o-2024-11-20,7410,394,7804
Math_51,399,gpt-4o-2024-11-20,7775,408,8183
Math_51,399,gpt-4o-2024-11-20,8206,380,8586
Math_51,399,gpt-4o-2024-11-20,5549,373,5922
Math_51,399,gpt-4o-2024-11-20,5729,427,6156
Math_51,399,gpt-4o-2024-11-20,8613,452,9065
Math_51,399,gpt-4o-2024-11-20,5929,402,6331
Math_51,399,gpt-4o-2024-11-20,6109,463,6572
Math_51,399,gpt-4o-2024-11-20,5935,517,6452
Math_51,399,gpt-4o-2024-11-20,6998,553,7551
Math_52,400,gpt-4o-2024-11-20,5855,1200,7055
Math_52,400,gpt-4o-2024-11-20,6605,864,7469
Math_52,400,gpt-4o-2024-11-20,7011,898,7909
Math_52,400,gpt-4o-2024-11-20,8179,908,9087
Math_52,400,gpt-4o-2024-11-20,9149,944,10093
Math_52,400,gpt-4o-2024-11-20,7270,1036,8306
Math_52,400,gpt-4o-2024-11-20,6484,828,7312
Math_52,400,gpt-4o-2024-11-20,6729,912,7641
Math_52,400,gpt-4o-2024-11-20,8333,1111,9444
Math_52,400,gpt-4o-2024-11-20,7292,901,8193
Math_52,400,gpt-4o-2024-11-20,7726,677,8403
Math_52,400,gpt-4o-2024-11-20,7289,761,8050
Math_52,400,gpt-4o-2024-11-20,9436,640,10076
Math_52,400,gpt-4o-2024-11-20,9471,558,10029
Math_52,400,gpt-4o-2024-11-20,6833,542,7375
Math_52,400,gpt-4o-2024-11-20,6571,610,7181
Math_52,400,gpt-4o-2024-11-20,7417,648,8065
Math_52,400,gpt-4o-2024-11-20,8128,544,8672
Math_52,400,gpt-4o-2024-11-20,10056,598,10654
Math_52,400,gpt-4o-2024-11-20,6757,510,7267
Math_52,400,gpt-4o-2024-11-20,6682,708,7390
Math_52,400,gpt-4o-2024-11-20,6684,777,7461
Math_52,400,gpt-4o-2024-11-20,10681,487,11168
Math_52,400,gpt-4o-2024-11-20,6281,465,6746
Math_52,400,gpt-4o-2024-11-20,5964,612,6576
Math_52,400,gpt-4o-2024-11-20,6734,577,7311
Math_52,400,gpt-4o-2024-11-20,7348,546,7894
Math_52,400,gpt-4o-2024-11-20,11195,524,11719
Math_52,400,gpt-4o-2024-11-20,6401,537,6938
Math_52,400,gpt-4o-2024-11-20,6277,702,6979
Math_52,400,gpt-4o-2024-11-20,7222,795,8017
Math_52,400,gpt-4o-2024-11-20,8155,647,8802
Math_53,401,gpt-4o-2024-11-20,3255,109,3364
Math_55,402,gpt-4o-2024-11-20,2813,269,3082
Math_55,402,gpt-4o-2024-11-20,3293,141,3434
Math_55,402,gpt-4o-2024-11-20,3457,306,3763
Math_55,402,gpt-4o-2024-11-20,4974,341,5315
Math_55,402,gpt-4o-2024-11-20,3790,288,4078
Math_55,402,gpt-4o-2024-11-20,4101,325,4426
Math_55,402,gpt-4o-2024-11-20,4449,246,4695
Math_55,402,gpt-4o-2024-11-20,4358,270,4628
Math_55,402,gpt-4o-2024-11-20,4802,456,5258
Math_55,402,gpt-4o-2024-11-20,5932,316,6248
Math_55,402,gpt-4o-2024-11-20,5776,358,6134
Math_55,402,gpt-4o-2024-11-20,4722,249,4971
Math_56,403,gpt-4o-2024-11-20,4821,199,5020
Math_57,404,gpt-4o-2024-11-20,4942,350,5292
Math_57,404,gpt-4o-2024-11-20,5503,341,5844
Math_57,404,gpt-4o-2024-11-20,5867,484,6351
Math_57,404,gpt-4o-2024-11-20,6374,402,6776
Math_57,404,gpt-4o-2024-11-20,6799,425,7224
Math_57,404,gpt-4o-2024-11-20,7247,381,7628
Math_57,404,gpt-4o-2024-11-20,7651,418,8069
Math_58,405,gpt-4o-2024-11-20,2800,114,2914
Math_58,405,gpt-4o-2024-11-20,3381,208,3589
Math_58,405,gpt-4o-2024-11-20,3129,157,3286
Math_58,405,gpt-4o-2024-11-20,3309,175,3484
Math_58,405,gpt-4o-2024-11-20,3507,424,3931
Math_58,405,gpt-4o-2024-11-20,3954,193,4147
Math_58,405,gpt-4o-2024-11-20,4170,250,4420
Math_58,405,gpt-4o-2024-11-20,4443,269,4712
Math_59,406,gpt-4o-2024-11-20,2766,76,2842
Math_60,407,gpt-4o-2024-11-20,4628,206,4834
Math_60,407,gpt-4o-2024-11-20,4804,281,5085
Math_60,407,gpt-4o-2024-11-20,5049,285,5334
Math_63,408,gpt-4o-2024-11-20,4074,86,4160
Math_63,408,gpt-4o-2024-11-20,4385,128,4513
Math_63,408,gpt-4o-2024-11-20,5251,204,5455
Math_63,408,gpt-4o-2024-11-20,4739,185,4924
Math_63,408,gpt-4o-2024-11-20,6085,227,6312
Math_63,408,gpt-4o-2024-11-20,4375,123,4498
Math_63,408,gpt-4o-2024-11-20,5150,181,5331
Math_63,408,gpt-4o-2024-11-20,5770,270,6040
Math_63,408,gpt-4o-2024-11-20,5627,240,5867
Math_63,408,gpt-4o-2024-11-20,5797,166,5963
Math_63,408,gpt-4o-2024-11-20,4525,130,4655
Math_63,408,gpt-4o-2024-11-20,5043,133,5176
Math_63,408,gpt-4o-2024-11-20,4419,134,4553
Math_63,408,gpt-4o-2024-11-20,5421,157,5578
Math_63,408,gpt-4o-2024-11-20,5913,150,6063
Math_63,408,gpt-4o-2024-11-20,4682,122,4804
Math_63,408,gpt-4o-2024-11-20,4900,118,5018
Math_63,408,gpt-4o-2024-11-20,4380,160,4540
Math_63,408,gpt-4o-2024-11-20,5354,210,5564
Math_63,408,gpt-4o-2024-11-20,4884,185,5069
Math_63,408,gpt-4o-2024-11-20,4831,136,4967
Math_63,408,gpt-4o-2024-11-20,5120,140,5260
Math_63,408,gpt-4o-2024-11-20,5353,150,5503
Math_63,408,gpt-4o-2024-11-20,5440,196,5636
Math_63,408,gpt-4o-2024-11-20,5138,183,5321
Math_63,408,gpt-4o-2024-11-20,4994,122,5116
Math_63,408,gpt-4o-2024-11-20,4191,147,4338
Math_63,408,gpt-4o-2024-11-20,5352,198,5550
Math_63,408,gpt-4o-2024-11-20,6022,114,6136
Math_63,408,gpt-4o-2024-11-20,4775,203,4978
Math_63,408,gpt-4o-2024-11-20,5143,125,5268
Math_63,408,gpt-4o-2024-11-20,4595,114,4709
Math_63,408,gpt-4o-2024-11-20,4976,129,5105
Math_63,408,gpt-4o-2024-11-20,5559,157,5716
Math_63,408,gpt-4o-2024-11-20,5669,125,5794
Math_64,409,gpt-4o-2024-11-20,8608,1711,10319
Math_64,409,gpt-4o-2024-11-20,10530,1131,11661
Math_64,409,gpt-4o-2024-11-20,11684,1079,12763
Math_64,409,gpt-4o-2024-11-20,12786,1506,14292
Math_64,409,gpt-4o-2024-11-20,14315,1295,15610
Math_64,409,gpt-4o-2024-11-20,6674,1201,7875
Math_64,409,gpt-4o-2024-11-20,15637,1325,16962
Math_64,409,gpt-4o-2024-11-20,6704,1384,8088
Math_64,409,gpt-4o-2024-11-20,7051,1408,8459
Math_64,409,gpt-4o-2024-11-20,8602,1472,10074
Math_64,409,gpt-4o-2024-11-20,16989,1064,18053
Math_69,410,gpt-4o-2024-11-20,6919,213,7132
Math_69,410,gpt-4o-2024-11-20,6761,296,7057
Math_69,410,gpt-4o-2024-11-20,7808,364,8172
Math_7,411,gpt-4o-2024-11-20,6515,728,7243
Math_7,411,gpt-4o-2024-11-20,7454,571,8025
Math_7,411,gpt-4o-2024-11-20,8048,532,8580
Math_7,411,gpt-4o-2024-11-20,8603,574,9177
Math_7,411,gpt-4o-2024-11-20,9200,587,9787
Math_7,411,gpt-4o-2024-11-20,9810,508,10318
Math_7,411,gpt-4o-2024-11-20,10341,532,10873
Math_70,412,gpt-4o-2024-11-20,3063,195,3258
Math_70,412,gpt-4o-2024-11-20,3469,204,3673
Math_70,412,gpt-4o-2024-11-20,3464,300,3764
Math_70,412,gpt-4o-2024-11-20,3700,308,4008
Math_70,412,gpt-4o-2024-11-20,4031,252,4283
Math_70,412,gpt-4o-2024-11-20,4306,311,4617
Math_70,412,gpt-4o-2024-11-20,4640,384,5024
Math_70,412,gpt-4o-2024-11-20,5047,288,5335
Math_72,413,gpt-4o-2024-11-20,5438,495,5933
Math_73,414,gpt-4o-2024-11-20,5051,441,5492
Math_73,414,gpt-4o-2024-11-20,5732,608,6340
Math_73,414,gpt-4o-2024-11-20,5801,582,6383
Math_73,414,gpt-4o-2024-11-20,6382,598,6980
Math_73,414,gpt-4o-2024-11-20,7021,626,7647
Math_73,414,gpt-4o-2024-11-20,5707,485,6192
Math_73,414,gpt-4o-2024-11-20,4797,491,5288
Math_73,414,gpt-4o-2024-11-20,5378,686,6064
Math_73,414,gpt-4o-2024-11-20,6219,457,6676
Math_73,414,gpt-4o-2024-11-20,4769,326,5095
Math_73,414,gpt-4o-2024-11-20,4851,431,5282
Math_73,414,gpt-4o-2024-11-20,5412,442,5854
Math_73,414,gpt-4o-2024-11-20,6703,500,7203
Math_73,414,gpt-4o-2024-11-20,4812,470,5282
Math_73,414,gpt-4o-2024-11-20,5351,529,5880
Math_73,414,gpt-4o-2024-11-20,6048,519,6567
Math_73,414,gpt-4o-2024-11-20,6582,857,7439
Math_73,414,gpt-4o-2024-11-20,7230,473,7703
Math_73,414,gpt-4o-2024-11-20,4863,648,5511
Math_73,414,gpt-4o-2024-11-20,5608,673,6281
Math_73,414,gpt-4o-2024-11-20,6331,501,6832
Math_73,414,gpt-4o-2024-11-20,6685,606,7291
Math_73,414,gpt-4o-2024-11-20,7730,509,8239
Math_73,414,gpt-4o-2024-11-20,4821,512,5333
Math_73,414,gpt-4o-2024-11-20,5366,618,5984
Math_73,414,gpt-4o-2024-11-20,8266,497,8763
Math_73,414,gpt-4o-2024-11-20,4887,457,5344
Math_74,415,gpt-4o-2024-11-20,6875,1674,8549
Math_74,415,gpt-4o-2024-11-20,8760,1150,9910
Math_74,415,gpt-4o-2024-11-20,9933,1152,11085
Math_74,415,gpt-4o-2024-11-20,11112,1035,12147
Math_74,415,gpt-4o-2024-11-20,7943,985,8928
Math_74,415,gpt-4o-2024-11-20,7198,1285,8483
Math_74,415,gpt-4o-2024-11-20,12174,1367,13541
Math_74,415,gpt-4o-2024-11-20,13564,1037,14601
Math_74,415,gpt-4o-2024-11-20,14623,1101,15724
Math_74,415,gpt-4o-2024-11-20,7043,1445,8488
Math_75,416,gpt-4o-2024-11-20,3346,59,3405
Math_75,416,gpt-4o-2024-11-20,3347,131,3478
Math_78,417,gpt-4o-2024-11-20,5662,800,6462
Math_78,417,gpt-4o-2024-11-20,5742,587,6329
Math_78,417,gpt-4o-2024-11-20,6677,508,7185
Math_78,417,gpt-4o-2024-11-20,7208,465,7673
Math_78,417,gpt-4o-2024-11-20,7696,466,8162
Math_78,417,gpt-4o-2024-11-20,8185,416,8601
Math_78,417,gpt-4o-2024-11-20,8624,384,9008
Math_78,417,gpt-4o-2024-11-20,9031,442,9473
Math_79,418,gpt-4o-2024-11-20,3003,192,3195
Math_79,418,gpt-4o-2024-11-20,3545,203,3748
Math_8,419,gpt-4o-2024-11-20,3403,133,3536
Math_8,419,gpt-4o-2024-11-20,3623,146,3769
Math_80,420,gpt-4o-2024-11-20,5665,230,5895
Math_80,420,gpt-4o-2024-11-20,5275,189,5464
Math_80,420,gpt-4o-2024-11-20,6153,313,6466
Math_80,420,gpt-4o-2024-11-20,6474,310,6784
Math_80,420,gpt-4o-2024-11-20,6542,305,6847
Math_80,420,gpt-4o-2024-11-20,6110,224,6334
Math_80,420,gpt-4o-2024-11-20,5215,179,5394
Math_80,420,gpt-4o-2024-11-20,5120,289,5409
Math_80,420,gpt-4o-2024-11-20,5774,389,6163
Math_80,420,gpt-4o-2024-11-20,6690,404,7094
Math_80,420,gpt-4o-2024-11-20,6361,235,6596
Math_80,420,gpt-4o-2024-11-20,5397,187,5584
Math_80,420,gpt-4o-2024-11-20,5466,249,5715
Math_80,420,gpt-4o-2024-11-20,5108,277,5385
Math_80,420,gpt-4o-2024-11-20,6600,270,6870
Math_80,420,gpt-4o-2024-11-20,6623,238,6861
Math_80,420,gpt-4o-2024-11-20,3426,317,3743
Math_80,420,gpt-4o-2024-11-20,6518,297,6815
Math_80,420,gpt-4o-2024-11-20,6374,323,6697
Math_80,420,gpt-4o-2024-11-20,6714,318,7032
Math_80,420,gpt-4o-2024-11-20,6888,271,7159
Math_80,420,gpt-4o-2024-11-20,3459,296,3755
Math_80,420,gpt-4o-2024-11-20,5271,312,5583
Math_80,420,gpt-4o-2024-11-20,6300,341,6641
Math_80,420,gpt-4o-2024-11-20,4670,357,5027
Math_80,420,gpt-4o-2024-11-20,7186,261,7447
Math_80,420,gpt-4o-2024-11-20,3296,318,3614
Math_80,420,gpt-4o-2024-11-20,5163,345,5508
Math_80,420,gpt-4o-2024-11-20,6471,389,6860
Math_80,420,gpt-4o-2024-11-20,6181,408,6589
Math_80,420,gpt-4o-2024-11-20,7474,237,7711
Math_80,420,gpt-4o-2024-11-20,5031,302,5333
Math_80,420,gpt-4o-2024-11-20,6212,344,6556
Math_82,421,gpt-4o-2024-11-20,4823,204,5027
Math_84,422,gpt-4o-2024-11-20,7163,268,7431
Math_84,422,gpt-4o-2024-11-20,7936,621,8557
Math_84,422,gpt-4o-2024-11-20,7196,737,7933
Math_84,422,gpt-4o-2024-11-20,7646,341,7987
Math_84,422,gpt-4o-2024-11-20,6288,400,6688
Math_84,422,gpt-4o-2024-11-20,8014,339,8353
Math_84,422,gpt-4o-2024-11-20,6885,283,7168
Math_84,422,gpt-4o-2024-11-20,6591,574,7165
Math_84,422,gpt-4o-2024-11-20,8380,520,8900
Math_84,422,gpt-4o-2024-11-20,5942,543,6485
Math_84,422,gpt-4o-2024-11-20,8927,543,9470
Math_84,422,gpt-4o-2024-11-20,7417,972,8389
Math_84,422,gpt-4o-2024-11-20,9497,511,10008
Math_84,422,gpt-4o-2024-11-20,8237,576,8813
Math_84,422,gpt-4o-2024-11-20,10035,597,10632
Math_84,422,gpt-4o-2024-11-20,6972,713,7685
Math_84,422,gpt-4o-2024-11-20,7116,978,8094
Math_85,423,gpt-4o-2024-11-20,4801,384,5185
Math_85,423,gpt-4o-2024-11-20,5396,414,5810
Math_85,423,gpt-4o-2024-11-20,5833,437,6270
Math_86,424,gpt-4o-2024-11-20,7319,421,7740
Math_86,424,gpt-4o-2024-11-20,8612,436,9048
Math_86,424,gpt-4o-2024-11-20,8149,485,8634
Math_86,424,gpt-4o-2024-11-20,8184,560,8744
Math_86,424,gpt-4o-2024-11-20,9868,554,10422
Math_86,424,gpt-4o-2024-11-20,7955,433,8388
Math_86,424,gpt-4o-2024-11-20,7487,499,7986
Math_86,424,gpt-4o-2024-11-20,9464,501,9965
Math_86,424,gpt-4o-2024-11-20,8566,524,9090
Math_86,424,gpt-4o-2024-11-20,8700,515,9215
Math_86,424,gpt-4o-2024-11-20,8415,508,8923
Math_86,424,gpt-4o-2024-11-20,6982,492,7474
Math_86,424,gpt-4o-2024-11-20,7656,546,8202
Math_86,424,gpt-4o-2024-11-20,8548,407,8955
Math_86,424,gpt-4o-2024-11-20,10037,479,10516
Math_86,424,gpt-4o-2024-11-20,8950,484,9434
Math_86,424,gpt-4o-2024-11-20,6958,490,7448
Math_86,424,gpt-4o-2024-11-20,7672,531,8203
Math_86,424,gpt-4o-2024-11-20,9615,548,10163
Math_86,424,gpt-4o-2024-11-20,10447,582,11029
Math_86,424,gpt-4o-2024-11-20,9461,513,9974
Math_86,424,gpt-4o-2024-11-20,8925,503,9428
Math_86,424,gpt-4o-2024-11-20,7266,560,7826
Math_86,424,gpt-4o-2024-11-20,9552,518,10070
Math_86,424,gpt-4o-2024-11-20,8944,485,9429
Math_86,424,gpt-4o-2024-11-20,10001,479,10480
Math_86,424,gpt-4o-2024-11-20,7054,475,7529
Math_86,424,gpt-4o-2024-11-20,8002,529,8531
Math_86,424,gpt-4o-2024-11-20,9069,584,9653
Math_86,424,gpt-4o-2024-11-20,8904,546,9450
Math_86,424,gpt-4o-2024-11-20,10507,454,10961
Math_86,424,gpt-4o-2024-11-20,6887,494,7381
Math_86,424,gpt-4o-2024-11-20,8248,433,8681
Math_86,424,gpt-4o-2024-11-20,8753,510,9263
Math_86,424,gpt-4o-2024-11-20,9460,503,9963
